weight_seed,n_rows,mean_objective,std_objective,coeff_json,component_json,rank,percentile
901493,12,65.804151,15.537728,"{""agv_remaining_ops"": -0.10518393193434851, ""agv_transport"": 0.8532137941353851, ""agv_wait"": 0.16293001390252962, ""machine_alt_gap"": 0.5237582131594853, ""machine_delay"": 0.34044940353218833, ""machine_pressure"": 0.6749151110438523, ""machine_proc"": 0.0, ""machine_queue"": 0.5613180642319818, ""machine_remaining_ops"": -0.12873835037506595, ""machine_remaining_work"": -0.047012283124850514, ""machine_transport"": 0.16435005596193097}","{""bottleneck"": 1.41939435671504, ""disturbance"": 1.212782508868924, ""job_urgency"": 1.080614841520799, ""safety"": 0.6013027982599484, ""transport"": 1.3862149344506292}",556,27.800000
901851,12,65.805081,15.077758,"{""agv_remaining_ops"": -0.11526578677615573, ""agv_transport"": 1.4566259090195217, ""agv_wait"": 0.3613847473962852, ""machine_alt_gap"": 0.3630802630848221, ""machine_delay"": 0.28393230850785695, ""machine_pressure"": 0.504873569892033, ""machine_proc"": 0.0, ""machine_queue"": 0.3539379647558511, ""machine_remaining_ops"": -0.257459421537161, ""machine_remaining_work"": -0.0887820121254421, ""machine_transport"": 0.1000182364912212}","{""bottleneck"": 1.4391672816669527, ""disturbance"": 1.1682962348922774, ""job_urgency"": 0.5245358891765154, ""safety"": 0.8977346855614013, ""transport"": 1.4049692710503385}",557,27.850000
901918,12,65.806076,15.604289,"{""agv_remaining_ops"": -0.2116914863489894, ""agv_transport"": 1.157977450722842, ""agv_wait"": 0.12886108260876036, ""machine_alt_gap"": 0.3062267618295831, ""machine_delay"": 0.29662580465968325, ""machine_pressure"": 0.3597849158433267, ""machine_proc"": 0.0, ""machine_queue"": 0.636196107161424, ""machine_remaining_ops"": -0.17015423873909538, ""machine_remaining_work"": -0.11639756038157223, ""machine_transport"": 0.13267258831423492}","{""bottleneck"": 0.9234864120175523, ""disturbance"": 1.1441786307022843, ""job_urgency"": 1.4250127339685885, ""safety"": 1.282132077873627, ""transport"": 1.0658543023953615}",558,27.900000
900042,12,65.812657,14.432504,"{""agv_remaining_ops"": -0.12398775263980788, ""agv_transport"": 0.5483064071242603, ""agv_wait"": 0.30105758137613414, ""machine_alt_gap"": 0.3932597432099744, ""machine_delay"": 0.34383097908517624, ""machine_pressure"": 0.3320095042097745, ""machine_proc"": 0.0, ""machine_queue"": 0.3423512394923898, ""machine_remaining_ops"": -0.17335857358889906, ""machine_remaining_work"": -0.07541312828682202, ""machine_transport"": 0.14736268326021787}","{""bottleneck"": 1.0078787965107066, ""disturbance"": 1.3947670128201, ""job_urgency"": 0.8147539074095668, ""safety"": 1.28277420309793, ""transport"": 1.404011983034521}",559,27.950000
900293,12,65.817352,14.705839,"{""agv_remaining_ops"": -0.17279493652293784, ""agv_transport"": 1.0633489414477109, ""agv_wait"": 0.3740019937095582, ""machine_alt_gap"": 0.40353688023041695, ""machine_delay"": 0.44253274162233863, ""machine_pressure"": 0.6991568845987306, ""machine_proc"": 0.0, ""machine_queue"": 0.4545928521915331, ""machine_remaining_ops"": -0.13254944179126957, ""machine_remaining_work"": -0.09546329954092957, ""machine_transport"": 0.17789490981987607}","{""bottleneck"": 1.18428084638697, ""disturbance"": 1.1138270747735355, ""job_urgency"": 0.9911508927775128, ""safety"": 0.9474675553628568, ""transport"": 1.1481368500242444}",560,28.000000
901832,12,65.822734,15.505214,"{""agv_remaining_ops"": -0.11729377171102884, ""agv_transport"": 0.5445791730461695, ""agv_wait"": 0.14679544426200064, ""machine_alt_gap"": 0.3028876730101121, ""machine_delay"": 0.29543966912884045, ""machine_pressure"": 0.7158852511933507, ""machine_proc"": 0.0, ""machine_queue"": 0.4603699066430256, ""machine_remaining_ops"": -0.3284331223713346, ""machine_remaining_work"": -0.06731333581349455, ""machine_transport"": 0.1604410771373504}","{""bottleneck"": 0.8917715944178932, ""disturbance"": 1.1688949082986384, ""job_urgency"": 1.2897504835894344, ""safety"": 0.8163235748544807, ""transport"": 0.8472437636958197}",561,28.050000
900580,12,65.823392,15.266452,"{""agv_remaining_ops"": -0.13681949968102294, ""agv_transport"": 1.2349995913158955, ""agv_wait"": 0.17563261343506698, ""machine_alt_gap"": 0.34537145450075113, ""machine_delay"": 0.18716374561138707, ""machine_pressure"": 0.28676249986241087, ""machine_proc"": 0.0, ""machine_queue"": 0.7781098687842846, ""machine_remaining_ops"": -0.274135500713358, ""machine_remaining_work"": -0.0798633174048832, ""machine_transport"": 0.17037831879982163}","{""bottleneck"": 1.4345309364804677, ""disturbance"": 0.5182085778270218, ""job_urgency"": 1.0892330655394573, ""safety"": 0.9230341518483052, ""transport"": 1.2524141414770862}",562,28.100000
901238,12,65.824000,15.782473,"{""agv_remaining_ops"": -0.21726586287211339, ""agv_transport"": 0.889877148247264, ""agv_wait"": 0.22434839506552715, ""machine_alt_gap"": 0.23741006545300672, ""machine_delay"": 0.18899726407023965, ""machine_pressure"": 0.6640675457019862, ""machine_proc"": 0.0, ""machine_queue"": 0.503772710078762, ""machine_remaining_ops"": -0.2908037365850784, ""machine_remaining_work"": -0.07026475651989503, ""machine_transport"": 0.09500457373220633}","{""bottleneck"": 0.8031973244922778, ""disturbance"": 1.1087457454696676, ""job_urgency"": 1.287630948416327, ""safety"": 0.7760069057959705, ""transport"": 0.9832353853850199}",563,28.150000
900863,12,65.826518,15.286021,"{""agv_remaining_ops"": -0.19206330099912308, ""agv_transport"": 0.8350651401378494, ""agv_wait"": 0.22903963927402318, ""machine_alt_gap"": 0.21448614636353205, ""machine_delay"": 0.32350952905967234, ""machine_pressure"": 0.6458216610895761, ""machine_proc"": 0.0, ""machine_queue"": 0.7216686640794311, ""machine_remaining_ops"": -0.28584757975214425, ""machine_remaining_work"": -0.0843151230725391, ""machine_transport"": 0.06704018253945301}","{""bottleneck"": 1.0613189628164132, ""disturbance"": 1.34596133467869, ""job_urgency"": 0.552861697047442, ""safety"": 0.7685458088172409, ""transport"": 1.0570566184473202}",564,28.200000
901216,12,65.827991,15.381965,"{""agv_remaining_ops"": -0.18982155127663886, ""agv_transport"": 1.0399470098858044, ""agv_wait"": 0.2939263985694804, ""machine_alt_gap"": 0.32145248074677074, ""machine_delay"": 0.20524548913384996, ""machine_pressure"": 0.6409026605211436, ""machine_proc"": 0.0, ""machine_queue"": 0.48536060756433996, ""machine_remaining_ops"": -0.26270766650617483, ""machine_remaining_work"": -0.10522481458101272, ""machine_transport"": 0.09376920150433297}","{""bottleneck"": 1.1878140667429011, ""disturbance"": 1.3830251622438494, ""job_urgency"": 0.7316347371209861, ""safety"": 0.8619465406902186, ""transport"": 1.2587785513921936}",565,28.250000
900473,12,65.828417,16.241399,"{""agv_remaining_ops"": -0.10481533609277581, ""agv_transport"": 1.4647859110374686, ""agv_wait"": 0.285875972716781, ""machine_alt_gap"": 0.25297093239061125, ""machine_delay"": 0.3259574654970158, ""machine_pressure"": 0.5573278233997363, ""machine_proc"": 0.0, ""machine_queue"": 0.7472545260214257, ""machine_remaining_ops"": -0.1269940462415221, ""machine_remaining_work"": -0.07282986259406875, ""machine_transport"": 0.11932313086846465}","{""bottleneck"": 1.4670381980920828, ""disturbance"": 1.4756049290877336, ""job_urgency"": 0.8754878174288621, ""safety"": 0.6795602880414384, ""transport"": 1.0082496064257394}",566,28.300000
900706,12,65.830447,15.656427,"{""agv_remaining_ops"": -0.17298006017879555, ""agv_transport"": 0.5237018691759276, ""agv_wait"": 0.15327975424712156, ""machine_alt_gap"": 0.4482862874510661, ""machine_delay"": 0.27103543910664835, ""machine_pressure"": 0.6921158712837867, ""machine_proc"": 0.0, ""machine_queue"": 0.7892709801559973, ""machine_remaining_ops"": -0.2393821941778019, ""machine_remaining_work"": -0.08501083455818147, ""machine_transport"": 0.17783812551070405}","{""bottleneck"": 1.3167617491731862, ""disturbance"": 1.1969936674450121, ""job_urgency"": 1.0976054754188924, ""safety"": 1.4499783444616337, ""transport"": 0.5699674029178307}",567,28.350000
900996,12,65.833208,14.095766,"{""agv_remaining_ops"": -0.1855167501404517, ""agv_transport"": 0.585005935589762, ""agv_wait"": 0.17480488553284068, ""machine_alt_gap"": 0.3205399243911314, ""machine_delay"": 0.23358559640626617, ""machine_pressure"": 0.6283294116183292, ""machine_proc"": 0.0, ""machine_queue"": 0.5694965036601255, ""machine_remaining_ops"": -0.14409572356615682, ""machine_remaining_work"": -0.05037382811794238, ""machine_transport"": 0.15089489919589089}","{""bottleneck"": 0.6750894201031105, ""disturbance"": 1.19742676589079, ""job_urgency"": 1.1981802853241579, ""safety"": 1.2980523836355073, ""transport"": 0.6096347925407333}",568,28.400000
900343,12,65.834048,14.138195,"{""agv_remaining_ops"": -0.1502255450226229, ""agv_transport"": 0.9760642248962834, ""agv_wait"": 0.22376748571081811, ""machine_alt_gap"": 0.2705428528264108, ""machine_delay"": 0.4087671961835811, ""machine_pressure"": 0.7247913549809554, ""machine_proc"": 0.0, ""machine_queue"": 0.5221662218757599, ""machine_remaining_ops"": -0.19725513742363152, ""machine_remaining_work"": -0.04147855878585152, ""machine_transport"": 0.14722848038681594}","{""bottleneck"": 1.13940677994173, ""disturbance"": 1.2631261030640006, ""job_urgency"": 1.0051999556834892, ""safety"": 0.7139091629287495, ""transport"": 1.0231080480759216}",569,28.450000
900338,12,65.839634,16.221754,"{""agv_remaining_ops"": -0.20600368033103514, ""agv_transport"": 0.6305789678724503, ""agv_wait"": 0.3032887449721986, ""machine_alt_gap"": 0.2933605845342388, ""machine_delay"": 0.25567566014801074, ""machine_pressure"": 0.6488590694683085, ""machine_proc"": 0.0, ""machine_queue"": 0.33576102191913226, ""machine_remaining_ops"": -0.25075635980535216, ""machine_remaining_work"": -0.042639157594048474, ""machine_transport"": 0.09201226785572605}","{""bottleneck"": 1.1235645752667667, ""disturbance"": 1.4725759794190454, ""job_urgency"": 1.4002207606314099, ""safety"": 0.9966127008192883, ""transport"": 1.357115986993528}",570,28.500000
900925,12,65.841231,15.459607,"{""agv_remaining_ops"": -0.1828384985669932, ""agv_transport"": 0.5874847044113146, ""agv_wait"": 0.33922471337405946, ""machine_alt_gap"": 0.4184363364066661, ""machine_delay"": 0.2531503606788838, ""machine_pressure"": 0.48005319573154953, ""machine_proc"": 0.0, ""machine_queue"": 0.5951543536962511, ""machine_remaining_ops"": -0.13741090198481906, ""machine_remaining_work"": -0.054312105943153, ""machine_transport"": 0.09835794652026106}","{""bottleneck"": 0.5130874212811374, ""disturbance"": 0.6719821571562931, ""job_urgency"": 1.4721302525583955, ""safety"": 1.1661990675878324, ""transport"": 1.2460917656383228}",571,28.550000
900779,12,65.848856,14.162647,"{""agv_remaining_ops"": -0.18121281540076464, ""agv_transport"": 1.3967978322993302, ""agv_wait"": 0.3517012490348509, ""machine_alt_gap"": 0.37488748781314624, ""machine_delay"": 0.47332438558633344, ""machine_pressure"": 0.5943190883422675, ""machine_proc"": 0.0, ""machine_queue"": 0.3455599895757056, ""machine_remaining_ops"": -0.18968774599355473, ""machine_remaining_work"": -0.09288258837882754, ""machine_transport"": 0.17724266798213376}","{""bottleneck"": 1.37093186649967, ""disturbance"": 0.578808737384704, ""job_urgency"": 1.3482810412692114, ""safety"": 0.6231583867548501, ""transport"": 0.5947545296234275}",572,28.600000
901591,12,65.851748,14.285586,"{""agv_remaining_ops"": -0.08551274795096192, ""agv_transport"": 1.1080688621449175, ""agv_wait"": 0.2033795039354596, ""machine_alt_gap"": 0.431886501208243, ""machine_delay"": 0.22428132253574862, ""machine_pressure"": 0.49065980845793195, ""machine_proc"": 0.0, ""machine_queue"": 0.6765942954019327, ""machine_remaining_ops"": -0.1361296823500555, ""machine_remaining_work"": -0.06702542628613388, ""machine_transport"": 0.11375736920447452}","{""bottleneck"": 1.4096085211087965, ""disturbance"": 0.8919707581962448, ""job_urgency"": 1.1284797603310728, ""safety"": 1.1392251728048284, ""transport"": 1.4944385852677962}",573,28.650000
901774,12,65.857139,14.328893,"{""agv_remaining_ops"": -0.20034470056801257, ""agv_transport"": 0.9687893124378887, ""agv_wait"": 0.3435341062495978, ""machine_alt_gap"": 0.2532603102787768, ""machine_delay"": 0.31165775029802906, ""machine_pressure"": 0.5102643463833678, ""machine_proc"": 0.0, ""machine_queue"": 0.3592597554978545, ""machine_remaining_ops"": -0.19002711998595082, ""machine_remaining_work"": -0.10892639489571689, ""machine_transport"": 0.13675787414682636}","{""bottleneck"": 1.2812566900267686, ""disturbance"": 1.1756720040896176, ""job_urgency"": 0.767668929741062, ""safety"": 1.4829028148597234, ""transport"": 0.6035595392206723}",574,28.700000
900465,12,65.862239,14.794766,"{""agv_remaining_ops"": -0.17046856295844517, ""agv_transport"": 1.3212146958177398, ""agv_wait"": 0.2161711408505981, ""machine_alt_gap"": 0.24932393868084463, ""machine_delay"": 0.3119792409253563, ""machine_pressure"": 0.26929637195375955, ""machine_proc"": 0.0, ""machine_queue"": 0.48865466683290243, ""machine_remaining_ops"": -0.20855370374398013, ""machine_remaining_work"": -0.10806133576219847, ""machine_transport"": 0.10039050602267448}","{""bottleneck"": 1.1919024387510997, ""disturbance"": 1.013014891300397, ""job_urgency"": 1.4141179766394154, ""safety"": 1.2270729981250748, ""transport"": 1.4469275662558116}",575,28.750000
901522,12,65.865635,14.170285,"{""agv_remaining_ops"": -0.10068533648783053, ""agv_transport"": 0.5210634452021513, ""agv_wait"": 0.16696627418602242, ""machine_alt_gap"": 0.2525809036791352, ""machine_delay"": 0.22250428827936738, ""machine_pressure"": 0.5125292058401434, ""machine_proc"": 0.0, ""machine_queue"": 0.2906069839278671, ""machine_remaining_ops"": -0.14595316779013334, ""machine_remaining_work"": -0.06894782938700245, ""machine_transport"": 0.14750387974873766}","{""bottleneck"": 0.5376577573381246, ""disturbance"": 1.024532268529179, ""job_urgency"": 1.2129128485240677, ""safety"": 1.3216235218595136, ""transport"": 0.9188945953832631}",576,28.800000
900705,12,65.866733,15.075660,"{""agv_remaining_ops"": -0.12561286995065565, ""agv_transport"": 1.1514088437720504, ""agv_wait"": 0.30705637030803995, ""machine_alt_gap"": 0.41134834984645274, ""machine_delay"": 0.3641912800760027, ""machine_pressure"": 0.4217844675747217, ""machine_proc"": 0.0, ""machine_queue"": 0.5120030692982268, ""machine_remaining_ops"": -0.19187712039224045, ""machine_remaining_work"": -0.09729851319280115, ""machine_transport"": 0.15779423016646552}","{""bottleneck"": 0.9607094962255626, ""disturbance"": 0.9510177117191264, ""job_urgency"": 1.381141502022539, ""safety"": 1.3855263836469731, ""transport"": 1.434585488818229}",577,28.850000
901286,12,65.869304,13.603895,"{""agv_remaining_ops"": -0.19924983634280904, ""agv_transport"": 0.780910203291288, ""agv_wait"": 0.3030422734307303, ""machine_alt_gap"": 0.4829991725896136, ""machine_delay"": 0.2798443304407488, ""machine_pressure"": 0.5930142364936737, ""machine_proc"": 0.0, ""machine_queue"": 0.3262678955377648, ""machine_remaining_ops"": -0.21655189923383764, ""machine_remaining_work"": -0.08274456441420697, ""machine_transport"": 0.11996449648585945}","{""bottleneck"": 0.7998131778137421, ""disturbance"": 1.2662860977531327, ""job_urgency"": 1.1414009461222434, ""safety"": 0.7994831303260896, ""transport"": 0.8883961445927048}",578,28.900000
900588,12,65.871821,15.600701,"{""agv_remaining_ops"": -0.18926913991023317, ""agv_transport"": 0.6216611871433552, ""agv_wait"": 0.19302376177750546, ""machine_alt_gap"": 0.3957902590250304, ""machine_delay"": 0.2863558792389975, ""machine_pressure"": 0.72027137846314, ""machine_proc"": 0.0, ""machine_queue"": 0.6207875777947587, ""machine_remaining_ops"": -0.12429113352250667, ""machine_remaining_work"": -0.08726434488269952, ""machine_transport"": 0.17484998726576764}","{""bottleneck"": 1.465003231413442, ""disturbance"": 1.090441483678949, ""job_urgency"": 1.3537259456376556, ""safety"": 0.8466668357534546, ""transport"": 0.5595779001345433}",579,28.950000
901412,12,65.873014,13.244047,"{""agv_remaining_ops"": -0.09969916778028787, ""agv_transport"": 0.8982877732443877, ""agv_wait"": 0.24165096220112983, ""machine_alt_gap"": 0.2131802776795737, ""machine_delay"": 0.49714220758452926, ""machine_pressure"": 0.47551255804759107, ""machine_proc"": 0.0, ""machine_queue"": 0.4840453485759525, ""machine_remaining_ops"": -0.130663975442785, ""machine_remaining_work"": -0.11772427962478205, ""machine_transport"": 0.15241460045901686}","{""bottleneck"": 0.8285464592734508, ""disturbance"": 0.9787802508666019, ""job_urgency"": 0.8423496019285004, ""safety"": 0.6513468719822022, ""transport"": 0.9703782501422996}",580,29.000000
901197,12,65.873270,13.980682,"{""agv_remaining_ops"": -0.09743347036633679, ""agv_transport"": 0.8712295559881725, ""agv_wait"": 0.14653012742848584, ""machine_alt_gap"": 0.180117094034793, ""machine_delay"": 0.2512034331448652, ""machine_pressure"": 0.5072240826318926, ""machine_proc"": 0.0, ""machine_queue"": 0.7388256158248274, ""machine_remaining_ops"": -0.3270408885107489, ""machine_remaining_work"": -0.0869749541253323, ""machine_transport"": 0.14773073766644435}","{""bottleneck"": 0.848718508087957, ""disturbance"": 1.4787164485145918, ""job_urgency"": 0.9320704757031752, ""safety"": 1.3296548483989834, ""transport"": 1.000127491471381}",581,29.050000
